Time,EMG,Force
48.034,0.200708,112.330927
48.035,0.143872,115.26826
48.036,0.08784,117.894915
48.037,0.044207,111.427132
48.038,0.018928,109.563055
48.039,0.009107,107.896684
48.04,0.006691,115.098799
48.041,0.006208,105.89139
48.042,0.007496,117.471261
48.043,0.014581,110.014953
48.044,0.021021,108.772235
48.045,0.022148,111.342401
48.046,0.015064,107.190594
48.047,0.003954,112.811068
48.048,-0.00474,108.461556
48.049,-0.011825,113.121747
48.05,-0.01746,106.653966
48.051,-0.021324,115.18353
48.052,-0.020358,110.269145
48.053,-0.012791,107.557761
48.054,-0.00313,117.104094
48.055,-0.002486,111.907273
48.056,-0.01907,103.744878
48.057,-0.053043,117.866671
48.058,-0.101668,114.703389
48.059,-0.155284,104.225019
48.06,-0.204231,114.08203
48.061,-0.246415,113.799594
48.062,-0.2791,112.472145
48.063,-0.294235,106.343287
48.064,-0.282964,115.296504
48.065,-0.272821,104.676916
48.066,-0.2535,114.929337
48.067,-0.234501,106.484505
48.068,-0.218239,114.87285
48.069,-0.210993,105.1853
48.07,-0.209866,113.601889
48.071,-0.210027,107.501274
48.072,-0.220976,109.28062
48.073,-0.246093,117.753697
48.074,-0.25994,104.083801
48.075,-0.258974,115.014068
48.076,-0.239331,103.067032
48.077,-0.20246,115.946107
48.078,-0.148039,103.321224
48.079,-0.077356,117.69721
48.08,0.012166,107.501274
48.081,0.137753,115.494209
48.082,0.273646,103.575417
48.083,0.39698,106.089095
48.084,0.503569,105.863146
48.085,0.589227,105.128813
48.086,0.645903,105.072326
48.087,0.673435,103.688391
48.088,0.677944,103.744878
48.089,0.666029,104.450967
48.09,0.6232,103.321224
48.091,0.571676,103.180006
48.092,0.514196,103.151763
48.093,0.443834,105.49598
48.094,0.365261,104.39448
48.095,0.289425,106.851672
48.096,0.221801,108.235607
48.097,0.171082,111.737812
48.098,0.13244,114.759876
48.099,0.085425,118.375056
48.1,0.023114,107.86844
48.101,-0.031307,115.127043
48.102,-0.073974,107.586005
48.103,-0.106659,109.760761
48.104,-0.131133,106.68221
48.105,-0.142886,109.28062
48.106,-0.141598,115.522453
48.107,-0.125497,105.439493
48.108,-0.094262,117.753697
48.109,-0.057068,107.162351
48.11,-0.027604,116.426248
48.111,-0.001198,110.46685
48.112,0.045656,113.093504
48.113,0.117144,110.07144
48.114,0.18815,118.290325
48.115,0.238224,111.285914
48.116,0.266883,117.38653
48.117,0.271553,114.731632
48.118,0.248367,116.030838
48.119,0.212462,115.211773
48.12,0.176235,115.437722
48.121,0.138558,114.87285
48.122,0.100238,117.612479
48.123,0.06063,115.635427
48.124,0.02247,110.46685
48.125,-0.006511,115.776645
48.126,-0.022612,115.88962
48.127,-0.028892,110.77753
48.128,-0.02229,104.366237
48.129,-0.000232,119.024659
48.13,0.037927,116.341517
48.131,0.085908,118.488031
48.132,0.135982,116.398004
48.133,0.178811,117.866671
48.134,0.203123,115.635427
48.135,0.200547,118.713979
48.136,0.169472,113.77135
48.137,0.113441,118.657492
48.138,0.048071,112.161465
48.139,-0.008765,106.117338
48.14,-0.056746,118.488031
48.141,-0.096355,110.127927
48.142,-0.123565,106.68221
48.143,-0.134836,118.601005
48.144,-0.138056,109.195889
48.145,-0.125658,108.602774
48.146,-0.10521,118.685736
48.147,-0.084923,107.557761
48.148,-0.067373,108.489799
48.149,-0.05739,117.668966
48.15,-0.064153,109.647786
48.151,-0.093779,108.009658
48.152,-0.14659,118.601005
48.153,-0.210993,105.947877
48.154,-0.264126,107.924928
48.155,-0.284092,113.601889
48.156,-0.269118,107.416543
48.157,-0.228865,109.054671
48.158,-0.173639,117.951402
48.159,-0.110685,105.552467
48.16,-0.044188,118.233838
48.161,0.029394,106.738697
48.162,0.091061,118.488031
48.163,0.111026,109.760761
48.164,0.074638,118.149107
48.165,0.004598,107.924928
48.166,-0.069788,117.866671
48.167,-0.147556,106.060851
48.168,-0.198757,113.884324
48.169,-0.227899,113.06526
48.17,-0.227255,109.986709
48.171,-0.190223,117.69721
48.172,-0.123082,103.688391
48.173,-0.045315,117.894915
48.174,0.041631,108.828722
48.175,0.142101,116.849902
48.176,0.231783,108.122633
48.177,0.30134,109.67603
48.178,0.352219,111.87903
48.179,0.384743,105.213544
48.18,0.397302,103.631904
48.181,0.384904,104.337993
48.182,0.359786,105.524223
48.183,0.334991,108.96994
48.184,0.313415,108.405069
48.185,0.283951,110.805773
48.186,0.257545,107.586005
48.187,0.242088,108.828722
48.188,0.235486,107.162351
48.189,0.2408,111.709568
48.19,0.241122,116.341517
48.191,0.2408,108.687504
48.192,0.244342,114.87285
48.193,0.254808,107.3883
48.194,0.268333,110.636312
48.195,0.281696,108.320338
48.196,0.288781,112.020247
48.197,0.272841,111.992004
48.198,0.22647,111.907273
48.199,0.148219,111.87903
48.2,0.048393,115.437722
48.201,-0.039679,109.732517
48.202,-0.113905,112.020247
48.203,-0.176054,110.890504
48.204,-0.217273,114.420953
48.205,-0.23273,107.953171
48.206,-0.218078,114.618658
48.207,-0.187003,103.151763
48.208,-0.15625,115.070555
48.209,-0.128074,107.727223
48.21,-0.112295,110.551581
48.211,-0.113261,105.693685
48.212,-0.12743,116.623953
48.213,-0.14981,104.761647
48.214,-0.163818,110.46685
48.215,-0.160436,107.811953
48.216,-0.140632,114.590414
48.217,-0.112778,106.68221
48.218,-0.085889,109.421838
48.219,-0.07011,112.020247
48.22,-0.062704,107.529517
48.221,-0.054492,106.710454
48.222,-0.03984,113.856081
48.223,-0.026477,104.309749
48.224,0.007496,116.849902
48.225,0.050486,103.829609
48.226,0.094925,112.66985
48.227,0.119881,116.849902
48.228,0.110221,103.857852
48.229,0.069807,112.726337
48.23,0.008624,117.188825
48.231,-0.053848,102.784596
48.232,-0.09877,117.245312
48.233,-0.119057,103.575417
48.234,-0.110363,117.047607
48.235,-0.086533,102.728109
48.236,-0.065119,115.88962
48.237,-0.04451,104.281506
48.238,-0.015689,117.245312
48.239,0.026335,107.218838
48.24,0.083493,113.234722
48.241,0.143872,116.821658
48.242,0.194912,103.688391
48.243,0.230817,106.343287
48.244,0.249494,109.534812
48.245,0.248045,106.653966
48.246,0.228402,107.07762
48.247,0.191853,107.586005
48.248,0.132762,110.664555
48.249,0.057409,112.302683
48.25,-0.006028,116.962876
48.251,-0.051272,102.728109
48.252,-0.08605,114.703389
48.253,-0.124531,103.123519
48.254,-0.170741,116.200299
48.255,-0.224196,104.055557
48.256,-0.265897,114.138517
48.257,-0.276685,102.925814
48.258,-0.254466,116.256786
48.259,-0.198274,104.337993
48.26,-0.11471,117.075851
48.261,-0.010215,106.653966
48.262,0.127127,104.733403
48.263,0.261409,105.213544
48.264,0.35399,104.055557
48.265,0.403581,105.608954
48.266,0.419682,103.010545
48.267,0.415818,102.643379
48.268,0.400844,102.982301
48.269,0.380557,102.81284
48.27,0.35238,102.445674
48.271,0.305365,102.050264
48.272,0.240961,105.49598
48.273,0.161905,106.992889
48.274,0.077697,114.449196
48.275,0.01442,110.07144
48.276,-0.024705,110.240901
48.277,-0.04451,106.060851
48.278,-0.053687,116.99112
48.279,-0.060289,102.276212
48.28,-0.062704,112.217953
48.281,-0.065602,103.095276
48.282,-0.071398,112.782824
48.283,-0.085889,109.026427
48.284,-0.111812,110.184414
48.285,-0.131294,106.908159
48.286,-0.124531,106.399774
48.287,-0.094101,115.748402
48.288,-0.059323,104.253262
48.289,-0.033561,112.443901
48.29,-0.018909,110.099684
48.291,-0.015206,102.982301
48.292,-0.024383,109.901978
48.293,-0.046603,113.008773
48.294,-0.073813,108.828722
48.295,-0.094745,114.816363
48.296,-0.1036,105.157057
48.297,-0.102151,115.861376
48.298,-0.088465,102.784596
48.299,-0.043222,114.957581
48.3,0.018767,103.688391
48.301,0.081078,117.245312
48.302,0.107162,108.292094
48.303,0.074638,114.901094
48.304,0.003149,117.555992
48.305,-0.075423,108.009658
48.306,-0.153674,113.037017
48.307,-0.22967,104.479211
48.308,-0.298904,115.18353
48.309,-0.355258,104.196775
48.31,-0.393739,116.68044
48.311,-0.414831,106.202069
48.312,-0.416924,107.924928
48.313,-0.384078,103.914339
48.314,-0.33964,115.663671
48.315,-0.293108,105.467736
48.316,-0.244805,116.595709
48.317,-0.201655,104.112044
48.318,-0.161886,117.499505
48.319,-0.115837,105.270031
48.32,-0.058195,110.240901
48.321,0.019733,110.410363
48.322,0.137914,105.383005
48.323,0.280569,110.636312
48.324,0.414208,110.664555
48.325,0.516128,108.320338
48.326,0.571515,104.422724
48.327,0.584718,102.897571
48.328,0.582786,103.688391
48.329,0.579244,104.027314
48.33,0.562016,104.337993
48.331,0.529975,102.954058
48.332,0.491976,103.180006
48.333,0.458164,103.067032
48.334,0.422258,103.067032
48.335,0.378303,103.038789
48.336,0.325813,104.281506
48.337,0.271875,104.055557
48.338,0.191531,104.648672
48.339,0.103136,110.805773
48.34,0.032131,117.414774
48.341,-0.009249,107.444787
48.342,-0.027765,116.765171
48.343,-0.033561,104.450967
48.344,-0.028248,117.584235
48.345,-0.018265,103.914339
48.346,-0.010859,114.364465
48.347,-0.015528,106.879915
48.348,-0.036942,110.240901
48.349,-0.059161,112.27444
48.35,-0.071076,110.325632
48.351,-0.067856,104.987595
48.352,-0.051433,112.133222
48.353,-0.033722,104.507455
48.354,-0.0239,115.465966
48.355,-0.025833,109.111158
48.356,-0.041128,114.053786
48.357,-0.063992,110.495094
48.358,-0.085406,103.801365
48.359,-0.101185,115.833132
48.36,-0.112939,104.281506
48.361,-0.113422,118.826954
48.362,-0.088787,104.761647
48.363,-0.038874,117.047607
48.364,0.035029,107.78371
48.365,0.134533,116.793415
48.366,0.227758,103.660147
48.367,0.297314,110.946991
48.368,0.340948,109.591299
48.369,0.356566,113.319453
48.37,0.35399,108.546286
48.371,0.341109,107.3883
48.372,0.319534,108.094389
48.373,0.291196,109.704273
48.374,0.258189,110.353876
48.375,0.213911,107.47303
48.376,0.158524,112.020247
48.377,0.104585,111.907273
48.378,0.05757,116.087325
48.379,0.016835,104.140288
48.38,-0.024383,115.88962
48.381,-0.072364,106.173826
48.382,-0.125658,116.567466
48.383,-0.177664,103.773122
48.384,-0.221781,116.708684
48.385,-0.254627,103.123519
48.386,-0.273304,115.946107
48.387,-0.286185,102.643379
48.388,-0.304218,115.437722
48.389,-0.333038,104.055557
48.39,-0.369909,115.437722
48.391,-0.408552,107.642492
48.392,-0.446067,102.332699
48.393,-0.481811,115.494209
48.394,-0.498555,115.776645
48.395,-0.488573,115.437722
48.396,-0.439465,115.720158
48.397,-0.37007,113.658376
48.398,-0.282803,110.608068
48.399,-0.184588,103.60366
48.4,-0.078161,114.703389
48.401,0.048715,102.473917
48.402,0.1962,102.558648
48.403,0.310034,103.744878
48.404,0.389251,105.128813
48.405,0.439648,107.896684
48.406,0.470884,106.173826
48.407,0.494874,109.563055
48.408,0.512263,108.743992
48.409,0.518865,113.037017
48.41,0.511619,112.867555
48.411,0.496323,112.161465
48.412,0.478934,108.659261
48.413,0.462028,113.969055
48.414,0.435783,112.104978
48.415,0.367354,113.77135
48.416,0.270909,108.518043
48.417,0.167701,107.529517
48.418,0.073027,110.127927
48.419,0.009912,103.067032
48.42,-0.026638,104.083801
48.421,-0.042094,100.722816
48.422,-0.042739,100.751059
48.423,-0.036781,101.400661
48.424,-0.026155,104.620429
48.425,-0.016655,108.913453
48.426,-0.013113,111.229427
48.427,-0.019392,101.852559
48.428,-0.032595,102.869327
48.429,-0.061899,101.513636
48.43,-0.083635,101.089982
48.431,-0.102151,99.593073
48.432,-0.117125,99.621316
48.433,-0.124209,100.468624
48.434,-0.118413,103.292981
48.435,-0.09716,105.015839
48.436,-0.05739,108.828722
48.437,0.002344,113.827837
48.438,0.077536,105.241788
48.439,0.146448,104.450967
48.44,0.196683,105.354762
48.441,0.231622,109.760761
48.442,0.252232,106.710454
48.443,0.254164,107.981415
48.444,0.229046,110.212658
48.445,0.166896,107.105864
48.446,0.075121,106.710454
48.447,-0.015045,101.683097
48.448,-0.093457,103.038789
48.449,-0.168165,99.847265
48.45,-0.238365,99.790778
48.451,-0.298582,104.70516
48.452,-0.342377,106.258556
48.453,-0.368621,107.670735
48.454,-0.381019,106.992889
48.455,-0.384239,106.060851
48.456,-0.372969,106.004364
48.457,-0.34608,107.07762
48.458,-0.299065,112.613363
48.459,-0.238526,110.86226
48.46,-0.175732,109.308863
48.461,-0.121794,112.330927
48.462,-0.080737,112.330927
48.463,-0.055136,112.048491
48.464,-0.047086,110.156171
48.465,-0.046281,104.225019
48.466,-0.040162,104.846377
48.467,-0.025833,103.773122
48.468,-0.011503,102.643379
48.469,-0.006833,106.060851
48.47,-0.004579,109.421838
48.471,-0.031951,108.489799
48.472,-0.061255,110.946991
48.473,-0.083152,107.614248
48.474,-0.099575,109.760761
48.475,-0.118735,108.602774
48.476,-0.134997,108.941697
48.477,-0.134192,112.020247
48.478,-0.107786,110.212658
48.479,-0.060128,106.710454
48.48,-0.006672,105.637198
48.481,0.033741,111.850786
48.482,0.053384,111.003478
48.483,0.053706,112.443901
48.484,0.038571,112.217953
48.485,0.021826,111.540106
48.486,0.008946,111.17294
48.487,0.001861,111.624837
48.488,-0.001842,110.46685
48.489,0.010073,111.850786
48.49,0.047266,111.257671
48.491,0.097823,111.427132
48.492,0.136304,110.099684
48.493,0.151922,111.116453
48.494,0.142584,110.975235
48.495,0.103619,111.56835
48.496,0.045173,111.907273
48.497,-0.009732,111.17294
48.498,-0.05417,111.031722
48.499,-0.085084,111.003478
48.5,-0.10199,109.760761
48.501,-0.103922,111.596594
48.502,-0.095872,111.540106
48.503,-0.078483,111.003478
48.504,-0.046281,110.86226
48.505,0.002022,110.805773
48.506,0.06868,110.749286
48.507,0.1516,110.664555
48.508,0.219224,110.975235
48.509,0.249172,111.398889
48.51,0.254164,109.958466
48.511,0.246596,111.709568
48.512,0.222606,111.314158
48.513,0.183319,110.918748
48.514,0.134211,110.721042
48.515,0.07979,110.551581
48.516,0.024241,110.551581
48.517,-0.030341,110.184414
48.518,-0.085084,110.805773
48.519,-0.139827,111.398889
48.52,-0.197147,110.353876
48.521,-0.2535,107.360056
48.522,-0.300514,97.58778
48.523,-0.329335,96.853447
48.524,-0.325632,97.2771
48.525,-0.303574,98.576304
48.526,-0.250119,96.740473
48.527,-0.174283,97.022908
48.528,-0.075423,98.774009
48.529,0.05902,106.145582
48.53,0.230656,110.240901
48.531,0.370413,111.483619
48.532,0.464282,109.252376
48.533,0.512746,110.721042
48.534,0.521924,108.96994
48.535,0.500671,111.257671
48.536,0.459291,106.399774
48.537,0.389734,111.907273
48.538,0.307941,110.721042
48.539,0.203284,110.749286
48.54,0.082849,111.229427
48.541,-0.017943,110.834017
48.542,-0.090075,111.257671
48.543,-0.142564,111.624837
48.544,-0.174605,109.704273
48.545,-0.189418,106.936402
48.546,-0.196825,98.435087
48.547,-0.187003,97.644267
48.548,-0.168326,103.067032
48.549,-0.145946,104.168532
48.55,-0.11954,111.003478
48.551,-0.091202,108.941697
48.552,-0.06528,110.664555
48.553,-0.043544,110.523337
48.554,-0.034849,108.941697
48.555,-0.041289,103.547173
48.556,-0.05417,110.946991
48.557,-0.064636,110.946991
48.558,-0.070593,110.636312
48.559,-0.070915,110.438607
48.56,-0.064314,110.664555
48.561,-0.05578,110.890504
48.562,-0.053848,111.003478
48.563,-0.05578,110.608068
48.564,-0.072042,109.563055
48.565,-0.085889,108.489799
48.566,-0.096194,110.495094
48.567,-0.104566,106.399774
48.568,-0.102634,103.321224
48.569,-0.087499,97.700754
48.57,-0.058034,101.711341
48.571,-0.018265,110.240901
48.572,0.015708,108.828722
48.573,0.030038,105.467736
48.574,0.029072,104.168532
48.575,0.028267,98.096164
48.576,0.032453,110.325632
48.577,0.038249,110.749286
48.578,0.046461,109.506568
48.579,0.053062,107.275325
48.58,0.053223,107.360056
48.581,0.043402,103.434199
48.582,0.026496,101.485392
48.583,0.015547,103.547173
48.584,0.01603,106.851672
48.585,0.034224,107.360056
48.586,0.071578,109.563055
48.587,0.118271,105.411249
48.588,0.153049,109.393594
48.589,0.177201,105.072326
48.59,0.1962,109.28062
48.591,0.206827,105.49598
48.592,0.20409,107.896684
48.593,0.185251,109.393594
48.594,0.149507,102.728109
48.595,0.104585,109.308863
48.596,0.063045,106.992889
48.597,0.032131,109.082915
48.598,0.018123,103.716634
48.599,0.025208,103.20825
48.6,0.047427,103.801365
48.601,0.070773,101.513636
48.602,0.087518,107.190594
48.603,0.097501,109.732517
48.604,0.096052,103.970827
48.605,0.079951,108.772235
48.606,0.051452,99.790778
48.607,0.013937,108.998184
48.608,-0.030341,103.857852
48.609,-0.082508,100.412136
48.61,-0.142403,95.977896
48.611,-0.209544,109.28062
48.612,-0.278617,100.327406
48.613,-0.335614,98.124407
48.614,-0.358961,96.79696
48.615,-0.342699,96.79696
48.616,-0.29504,94.368013
48.617,-0.223391,103.631904
48.618,-0.135802,104.196775
48.619,-0.039035,94.763423
48.62,0.075604,108.772235
48.621,0.199098,105.015839
48.622,0.29828,108.066146
48.623,0.372506,103.60366
48.624,0.418877,102.671622
48.625,0.43691,103.829609
48.626,0.416945,99.508342
48.627,0.381362,99.790778
48.628,0.318085,104.874621
48.629,0.244503,106.117338
48.63,0.164803,101.344174
48.631,0.0909,106.512749
48.632,0.037605,108.659261
48.633,-0.001198,102.643379
48.634,-0.031629,105.383005
48.635,-0.055297,102.106751
48.636,-0.078,94.226796
48.637,-0.112456,107.642492
48.638,-0.142564,96.00614
48.639,-0.164623,107.049377
48.64,-0.179597,98.519817
48.641,-0.190706,103.518929
48.642,-0.197952,96.232089
48.643,-0.205358,102.699866
48.644,-0.216146,93.887873
48.645,-0.228382,106.004364
48.646,-0.236916,92.899348
48.647,-0.23756,105.49598
48.648,-0.237882,99.734291
48.649,-0.217917,95.723704
48.65,-0.184427,104.959352
48.651,-0.138217,92.786374
48.652,-0.07961,92.927592
48.653,-0.014884,94.509231
48.654,0.050647,99.64956
48.655,0.104907,94.622206
48.656,0.13405,92.419208
48.657,0.134855,91.374196
48.658,0.106678,94.000847
48.659,0.053384,92.475695
48.66,-0.005223,93.435976
48.661,-0.06045,93.125297
48.662,-0.110363,90.413915
48.663,-0.149166,91.487171
48.664,-0.175088,93.887873
48.665,-0.194087,103.038789
48.666,-0.197791,97.305344
48.667,-0.173317,91.035274
48.668,-0.113422,90.244454
48.669,-0.0239,91.091761
48.67,0.10056,93.06881
48.671,0.240639,97.022908
48.672,0.356244,100.83579
48.673,0.437393,102.586891
48.674,0.481188,104.140288
48.675,0.495357,101.965533
48.676,0.489883,103.010545
48.677,0.468147,103.716634
48.678,0.433046,101.315931
48.679,0.385387,103.264737
48.68,0.313898,103.123519
48.681,0.205378,101.457149
48.682,0.068358,101.937289
48.683,-0.040645,98.237382
48.684,-0.115032,99.536586
48.685,-0.166072,95.808435
48.686,-0.188452,95.695461
48.687,-0.178147,90.357428
48.688,-0.139988,89.397148
48.689,-0.087821,93.520707
48.69,-0.03662,94.763423
48.691,-0.001037,96.373306
48.692,0.00959,102.530404
48.693,-0.00635,96.881691
48.694,-0.037425,100.270919
48.695,-0.073652,100.383893
48.696,-0.113422,98.886984
48.697,-0.15303,98.604548
48.698,-0.17219,92.136772
48.699,-0.178469,95.045859
48.7,-0.157216,96.034384
48.701,-0.123243,97.248857
48.702,-0.080254,102.078507
48.703,-0.03501,98.039677
48.704,0.017157,101.909046
48.705,0.082044,101.993776
48.706,0.160939,99.112932
48.707,0.243537,100.553354
48.708,0.30939,99.677804
48.709,0.338211,102.191481
48.71,0.335152,101.711341
48.711,0.312127,101.541879
48.712,0.265756,101.061739
48.713,0.207954,99.282394
48.714,0.14194,101.62661
48.715,0.070934,100.722816
48.716,0.012166,97.2771
48.717,-0.02696,101.683097
48.718,-0.03662,98.293869
48.719,-0.016333,100.270919
48.72,0.023919,101.513636
48.721,0.069807,100.666329
48.722,0.104102,101.62661
48.723,0.122296,101.909046
48.724,0.12133,100.779303
48.725,0.095247,99.564829
48.726,0.049681,97.813728
48.727,0.000895,101.654854
48.728,-0.049179,101.711341
